PERMNO,date,EXCHCD,TICKER,COMNAM,CUSIP,PRC,RET,SHROUT,vwretd,ewretd,sprtrn
86458,01/29/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,36.37000,0.003310,80689,0.000142,0.003428,-0.001097
86458,01/30/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,36.48000,0.003024,80689,0.005778,0.005123,0.005772
86458,01/31/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,36.59000,0.003015,76692,0.006343,0.003520,0.006593
86458,02/01/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,36.90000,0.008472,76692,0.006259,0.006416,0.005354
86458,02/02/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,37.10000,0.005420,76692,0.001256,0.002299,0.001694
86458,02/05/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,37.50000,0.010782,76692,-0.000608,-0.001074,-0.000967
86458,02/06/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,37.70000,0.005333,76692,0.001509,0.003197,0.000698
86458,02/07/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,37.84000,0.003714,76692,0.002194,0.003716,0.001395
86458,02/08/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,37.91000,0.001850,76692,-0.000428,0.001075,-0.001179
86458,02/09/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.04000,0.003429,76692,-0.006907,-0.004901,-0.007077
86458,02/12/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,37.90000,-0.003680,76692,-0.003885,-0.002915,-0.003261
86458,02/13/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.23000,0.008707,76692,0.008050,0.005359,0.007597
86458,02/14/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.50000,0.007063,76692,0.007226,0.004639,0.007644
86458,02/15/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.17000,-0.008571,76692,0.001728,0.001444,0.001038
86458,02/16/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.24000,0.001834,76692,0.000505,0.002640,-0.000872
86458,02/20/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.34000,0.002615,76692,0.003575,0.005982,0.002844
86458,02/21/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.18000,-0.004173,76692,-0.000291,0.001667,-0.001404
86458,02/22/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.23000,0.001310,76692,-0.000382,0.002277,-0.000858
86458,02/23/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.67000,0.011509,76692,-0.002571,0.000068,-0.003564
86458,02/26/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.59000,0.023791,76692,-0.001259,-0.001080,-0.001254
86458,02/27/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.15000,-0.036373,76692,-0.034111,-0.031231,-0.034725
86458,02/28/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.45000,0.007864,77542,0.004746,0.003802,0.005561
86458,03/01/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.65000,0.005202,77542,-0.002848,-0.004932,-0.002595
86458,03/02/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.05000,-0.015524,77542,-0.012475,-0.011435,-0.011403
86458,03/05/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,37.57000,-0.012615,77542,-0.012016,-0.017184,-0.009408
86458,03/06/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.13000,0.014906,77542,0.016743,0.017683,0.015494
86458,03/07/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.05000,-0.002098,77542,-0.001346,0.000064,-0.002465
86458,03/08/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.25000,0.005256,77542,0.007243,0.005598,0.007127
86458,03/09/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.20000,-0.001307,77542,0.001629,0.001708,0.000685
86458,03/12/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.63000,0.011257,77542,0.003146,0.004002,0.002673
86458,03/13/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.06000,-0.014755,77542,-0.020152,-0.017483,-0.020368
86458,03/14/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.25000,0.004992,77542,0.005427,0.002280,0.006691
86458,03/15/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.74000,0.012811,77542,0.004783,0.006076,0.003684
86458,03/16/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.40000,-0.003396,77542,-0.003609,-0.003144,-0.003828
86458,03/19/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.68000,0.007292,77542,0.011054,0.007394,0.010894
86458,03/20/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.24000,0.014478,77542,0.006793,0.005634,0.006334
86458,03/21/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.70000,0.011723,77542,0.016755,0.012048,0.017081
86458,03/22/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.66000,-0.001008,77542,-0.000143,0.002375,-0.000348
86458,03/23/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.85000,0.004791,77542,0.001714,0.002268,0.001094
86458,03/26/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.02000,0.004266,77542,0.000552,0.000050,0.000968
86458,03/27/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.96000,-0.001499,77542,-0.005695,-0.004883,-0.006184
86458,03/28/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.88000,-0.002002,77542,-0.006998,-0.004442,-0.007966
86458,03/29/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.11000,0.005767,77542,0.003515,0.001980,0.003740
86458,03/30/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.70000,-0.010222,81792,-0.000367,0.002461,-0.001174
86458,04/02/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.65000,0.023929,81792,0.003036,0.002025,0.002597
86458,04/03/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.70000,0.001230,81792,0.008916,0.006778,0.009280
86458,04/04/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.52000,-0.004423,81792,0.001486,0.001204,0.001113
86458,04/05/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.70000,0.004442,81792,0.003625,0.003187,0.003050
86458,04/09/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.00000,0.007371,81792,0.000584,0.000858,0.000589
86458,04/10/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.01000,0.000244,81792,0.002690,0.002476,0.002617
86458,04/11/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.91000,-0.002438,81792,-0.005862,-0.004224,-0.006573
86458,04/12/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.73000,-0.004400,81792,0.006381,0.005780,0.006206
86458,04/13/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.72000,-0.000245,81792,0.003735,0.005191,0.003488
86458,04/16/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.96000,0.005894,81792,0.010486,0.009227,0.010751
86458,04/17/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.15000,0.004639,81792,0.001028,-0.000892,0.002050
86458,04/18/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.45000,0.007290,81792,0.000312,-0.000862,0.000693
86458,04/19/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.25000,-0.004825,81792,-0.002798,-0.004174,-0.001202
86458,04/20/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.57000,0.007758,81792,0.009334,0.007880,0.009261
86458,04/23/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.88000,0.007457,81792,-0.001734,-0.000693,-0.002304
86458,04/24/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.18000,0.007163,81792,-0.000737,-0.001111,-0.000351
86458,04/25/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.30000,0.002845,81792,0.009473,0.005081,0.010139
86458,04/26/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.16000,-0.003310,81792,-0.000592,-0.000090,-0.000782
86458,04/27/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.81000,-0.008302,81792,-0.000789,-0.001686,-0.000120
86458,04/30/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.65000,-0.003827,80543,-0.009288,-0.008639,-0.007831
86458,05/01/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.99000,0.008163,80543,0.001748,-0.000804,0.002651
86458,05/02/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.22000,0.005477,80543,0.008281,0.009140,0.006472
86458,05/03/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.17000,-0.001184,80543,0.003888,0.001993,0.004325
86458,05/04/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.09000,-0.001897,80543,0.002887,0.002650,0.002150
86458,05/07/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.59000,0.011879,80543,0.002603,0.000893,0.002564
86458,05/08/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.40000,-0.004461,80543,-0.001402,-0.002055,-0.001166
86458,05/09/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.43000,0.000708,80543,0.003685,0.003003,0.003223
86458,05/10/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.00000,-0.010134,80543,-0.013744,-0.013007,-0.013956
86458,05/11/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.20000,0.004762,80543,0.010358,0.008263,0.009641
86458,05/14/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.37000,0.004028,80543,-0.002700,-0.004631,-0.001793
86458,05/15/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.60000,0.005428,80543,-0.001857,-0.006056,-0.001304
86458,05/16/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.70000,0.002347,80543,0.007334,0.002548,0.008626
86458,05/17/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.60000,-0.002342,80543,-0.000504,-0.002035,-0.000918
86458,05/18/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.83000,0.005399,80543,0.006784,0.005646,0.006610
86458,05/21/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.77000,-0.001401,80543,0.003246,0.005990,0.001543
86458,05/22/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.69000,-0.001871,80543,0.000936,0.004045,-0.000643
86458,05/23/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.02000,-0.015694,80543,-0.000939,-0.000894,-0.001207
86458,05/24/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.08000,-0.022370,80543,-0.011321,-0.011304,-0.009703
86458,05/25/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.10000,0.000487,80543,0.006378,0.006418,0.005453
86458,05/29/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.22000,0.002920,80543,0.003060,0.004874,0.001570
86458,05/30/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.73000,0.012373,80543,0.008236,0.004318,0.007984
86458,05/31/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.84000,0.002636,75843,0.001608,0.004507,0.000255
86458,06/01/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.61000,-0.005497,75843,0.005132,0.005396,0.003737
86458,06/04/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.45000,-0.003845,75843,0.002108,0.002545,0.001849
86458,06/05/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.90000,-0.013269,75843,-0.005315,-0.003570,-0.005347
86458,06/06/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.25000,-0.015892,75843,-0.009361,-0.007294,-0.008864
86458,06/07/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.00000,-0.031056,75843,-0.018107,-0.014220,-0.017570
86458,06/08/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.28000,0.007179,75843,0.010775,0.006328,0.011370
86458,06/11/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.80000,0.013238,75843,0.001117,0.000193,0.000962
86458,06/12/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.15000,-0.016332,75843,-0.010828,-0.010319,-0.010682
86458,06/13/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.93000,0.019923,75843,0.014169,0.008852,0.015184
86458,06/14/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.18000,0.006261,75843,0.005360,0.004925,0.004816
86458,06/15/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.44000,0.013330,75843,0.007417,0.007951,0.006527
86458,06/18/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.00000,-0.010880,75843,-0.000898,0.000237,-0.001213
86458,06/19/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.26000,0.006500,75843,0.001779,0.002899,0.001731
86458,06/20/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.21000,-0.026080,75843,-0.012711,-0.008315,-0.013601
86458,06/21/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.46000,0.006376,75843,0.005389,0.002338,0.006180
86458,06/22/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.71000,-0.019007,75843,-0.010741,-0.005932,-0.012896
86458,06/25/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.92000,0.005425,75843,-0.004825,-0.006476,-0.003208
86458,06/26/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.71000,-0.005396,75843,-0.004023,-0.003078,-0.003238
86458,06/27/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.28000,0.014725,75843,0.009351,0.008031,0.009009
86458,06/28/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.27000,-0.000255,75843,0.000737,0.002357,-0.000418
86458,06/29/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.58000,0.007894,88593,-0.000728,0.000124,-0.001567
86458,07/02/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.15000,0.014401,88593,0.011411,0.008541,0.010696
86458,07/03/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.15000,0.000000,88593,0.003443,0.002199,0.003580
86458,07/05/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.07000,-0.001993,88593,0.001213,0.001641,0.000348
86458,07/06/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.86000,-0.005241,88593,0.004469,0.003896,0.003304
86458,07/09/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.92000,0.001505,88593,0.001551,0.002156,0.000921
86458,07/10/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.55000,-0.009269,88593,-0.013594,-0.010451,-0.014185
86458,07/11/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.65000,0.002529,88593,0.005066,0.002479,0.005721
86458,07/12/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.15000,0.012610,88593,0.017516,0.010693,0.019055
86458,07/13/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.75000,0.014944,88593,0.003177,0.001082,0.003101
86458,07/16/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.16000,-0.014479,88593,-0.003054,-0.004465,-0.001919
86458,07/17/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.20000,0.000996,88593,-0.000071,0.000060,-0.000097
86458,07/18/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.50000,0.007463,88593,-0.001557,-0.003549,-0.002065
86458,07/19/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.15000,0.016049,88593,0.004852,0.005587,0.004469
86458,07/20/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.70000,-0.010936,88593,-0.011677,-0.009234,-0.012221
86458,07/23/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.74000,0.000983,88593,0.003035,-0.000493,0.004869
86458,07/24/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.52000,-0.029946,88593,-0.020134,-0.019044,-0.019804
86458,07/25/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.60000,0.002024,88593,0.002685,-0.002476,0.004666
86458,07/26/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.70000,-0.022727,88593,-0.023861,-0.021884,-0.023339
86458,07/27/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,37.55000,-0.029716,88593,-0.014735,-0.010659,-0.015992
86458,07/30/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.07000,0.013848,88593,0.009312,0.004439,0.010254
86458,07/31/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.00000,-0.001839,88046,-0.010141,-0.003866,-0.012647
86458,08/01/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.86000,0.022632,88046,0.004120,-0.005684,0.007243
86458,08/02/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.28000,0.010808,88046,0.005971,0.004093,0.004359
86458,08/03/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,37.95000,-0.033859,88046,-0.025938,-0.022608,-0.026586
86458,08/06/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.14000,0.031357,88046,0.018019,0.000292,0.024151
86458,08/07/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.85000,0.018140,88046,0.006585,0.005444,0.006159
86458,08/08/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.43000,0.014555,88046,0.015620,0.017730,0.014072
86458,08/09/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.70000,-0.018056,88046,-0.026896,-0.015539,-0.029650
86458,08/10/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.01000,-0.017380,88046,-0.000489,-0.000983,0.000379
86458,08/13/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.21000,0.005127,88046,-0.000565,-0.001632,-0.000495
86458,08/14/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.55000,-0.016832,88046,-0.019065,-0.017482,-0.018157
86458,08/15/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.03000,-0.013489,88046,-0.015667,-0.016746,-0.013908
86458,08/16/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.30000,0.007100,88046,0.001856,-0.003934,0.003249
86458,08/17/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.63000,0.008616,88046,0.024412,0.021044,0.024567
86458,08/20/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.84000,0.005436,88046,0.001611,0.004000,-0.000270
86458,08/21/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.80000,-0.001030,88046,0.002159,0.003189,0.001086
86458,08/22/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.25000,0.011598,88046,0.013032,0.013399,0.011713
86458,08/23/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.37000,0.003057,88046,-0.001610,-0.002708,-0.001072
86458,08/24/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.61000,0.006096,88046,0.012340,0.009734,0.011535
86458,08/27/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.60000,-0.025499,88046,-0.008306,-0.004717,-0.008504
86458,08/28/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.00000,-0.015544,88046,-0.023438,-0.018346,-0.023473
86458,08/29/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.75000,0.019737,88046,0.021819,0.016636,0.021922
86458,08/30/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.68000,-0.001806,88046,-0.003800,-0.002015,-0.004181
86458,08/31/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,38.60000,-0.002068,75896,0.012294,0.012035,0.011217
86458,09/04/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.35000,0.019430,75896,0.011107,0.008003,0.010468
86458,09/05/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.25000,-0.002541,75896,-0.010075,-0.007605,-0.011501
86458,09/06/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.30000,0.001274,75896,0.004423,0.003937,0.004252
86458,09/07/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.01000,-0.007379,75896,-0.016223,-0.012456,-0.016908
86458,09/10/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.04000,0.000769,75896,-0.002902,-0.005696,-0.001273
86458,09/11/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.30000,0.006660,75896,0.013511,0.009619,0.013632
86458,09/12/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.63000,0.008397,75896,0.000217,-0.001838,0.000048
86458,09/13/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.71000,0.002019,75896,0.007388,0.001737,0.008420
86458,09/14/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.70000,-0.000252,75896,0.001269,0.002020,0.000202
86458,09/17/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.73000,0.000756,75896,-0.005811,-0.007233,-0.005120
86458,09/18/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.65000,0.023156,75896,0.029284,0.023126,0.029208
86458,09/19/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.10000,0.011070,75896,0.005780,0.008313,0.006086
86458,09/20/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.54000,-0.013625,75896,-0.005202,-0.004041,-0.006723
86458,09/21/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.32000,0.001590,75896,0.004908,0.004343,0.004609
86458,09/24/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.47000,0.003720,75896,-0.004465,-0.004006,-0.005256
86458,09/25/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.52000,0.001235,75896,-0.000440,-0.002189,-0.000343
86458,09/26/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.72000,0.004936,75896,0.005502,0.005468,0.005411
86458,09/27/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.43000,-0.007122,75896,0.005353,0.006289,0.003907
86458,09/28/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.80000,-0.015583,69396,-0.002693,-0.001759,-0.003023
86458,10/01/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.34000,0.013568,69396,0.013721,0.012510,0.013290
86458,10/02/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.49000,0.003718,69396,0.000502,0.004613,-0.000265
86458,10/03/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.36000,-0.003211,69396,-0.005149,-0.003678,-0.004552
86458,10/04/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.58000,0.005451,69396,0.002715,0.003147,0.002111
86458,10/05/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.90000,0.007886,69396,0.011820,0.012578,0.009560
86458,10/08/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.84000,-0.001467,69396,-0.003016,-0.002330,-0.003217
86458,10/09/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.29000,0.011019,69396,0.008052,0.006015,0.008096
86458,10/10/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.98000,-0.007508,69396,-0.000234,0.001133,-0.001712
86458,10/11/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.40000,0.010249,69396,-0.005190,-0.007075,-0.005158
86458,10/12/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.29000,-0.002657,69396,0.005323,0.005038,0.004754
86458,10/15/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.99000,-0.007266,69396,-0.008590,-0.008211,-0.008381
86458,10/16/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.89000,-0.002440,69396,-0.007028,-0.006445,-0.006573
86458,10/17/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.00000,0.002690,69396,0.002856,0.001282,0.001761
86458,10/18/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.64000,-0.008781,69396,0.000367,0.000275,-0.000753
86458,10/19/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,39.74000,-0.022146,69396,-0.024579,-0.020862,-0.025616
86458,10/22/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.02000,0.007046,69396,0.003271,0.003888,0.003798
86458,10/23/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.04000,0.000500,69396,0.010247,0.007452,0.008803
86458,10/24/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.00000,-0.000999,69396,-0.003230,-0.004885,-0.002441
86458,10/25/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,40.98000,0.024500,69396,-0.001014,-0.002178,-0.000976
86458,10/26/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.54000,0.013665,69396,0.013814,0.010359,0.013788
86458,10/29/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.91000,0.008907,69396,0.005378,0.002905,0.003713
86458,10/30/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.96000,0.001193,69396,-0.006902,-0.005777,-0.006463
86458,10/31/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.45000,0.011678,61648,0.013181,0.009573,0.011992
86458,11/01/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.58000,-0.020495,61648,-0.025894,-0.024110,-0.026423
86458,11/02/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.92000,0.008177,61648,0.002062,-0.000496,0.000802
86458,11/05/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.38000,0.010973,61648,-0.006619,-0.009896,-0.004955
86458,11/06/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.42000,0.000944,61648,0.012831,0.006438,0.012049
86458,11/07/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.45000,-0.022867,61648,-0.026873,-0.022753,-0.029370
86458,11/08/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.26000,0.019542,61648,-0.000589,-0.001326,-0.000576
86458,11/09/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.93000,-0.007809,61648,-0.015038,-0.010192,-0.014287
86458,11/12/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.20000,-0.017410,61648,-0.014027,-0.011189,-0.009988
86458,11/13/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.55000,0.008495,61648,0.027903,0.018369,0.029093
86458,11/14/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.30000,-0.006017,61648,-0.005797,-0.004734,-0.007069
86458,11/15/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.67000,0.008959,61648,-0.014098,-0.011762,-0.013212
86458,11/16/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.68000,0.000240,61648,0.004584,-0.001511,0.005230
86458,11/19/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.80000,0.002879,61648,-0.018686,-0.020127,-0.017460
86458,11/20/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.31000,0.012201,61648,0.003994,-0.003493,0.004486
86458,11/21/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.96000,-0.008272,61648,-0.015272,-0.011390,-0.015927
86458,11/23/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.92000,-0.000953,61648,0.016334,0.015283,0.016891
86458,11/26/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,41.85000,-0.001670,61648,-0.020446,-0.016998,-0.023239
86458,11/27/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.01000,0.003823,61648,0.012180,0.003977,0.014930
86458,11/28/2007,2,XLU,SECTOR SPDR TRUST,81369Y88,42.74000,0.017377,61648,0.029412,0.024263,0.028560
