cusip,tm,permno,ticker,price,ret
"85747710",2015m4,72726,"STT",77.12000275,.048823666
"86366710",2015m4,73139,"SYK",92.23999786,-.000108424
"87182910",2015m4,52038,"SYY",37.02999878,-.018552896
"90130A10",2015m4,90441,"FOXA",34.08000183,.007092248
"90130A20",2015m4,90442,"FOX",33.34999847,.014294324
"90297330",2015m4,66157,"USB",42.86999893,-.018319195
"90478470",2015m4,28310,"UN",43.47999954,.048826661
"92025310",2015m4,80128,"VMI",126.0199966,.025553381
"92553P20",2015m4,91063,"VIAB",69.44999695,.016837392
"93114210",2015m4,55976,"WMT",78.05000305,-.051063791
"94974610",2015m4,38703,"WFC",55.09999847,.01286759
"03062T10",2015m5,11174,"CRMT",53.06000137,.033502165
"03675210",2015m5,89179,"ANTM",167.8500061,.112105042
"03760410",2015m5,81138,"APOL",16.57999992,-.012213281
"05969A10",2015m5,90490,"TBBK",9.670000076,-.007186827
"06050510",2015m5,59408,"BAC",16.5,.035781525
"06405810",2015m5,49656,"BK",43.36000061,.024090705
"06738310",2015m5,46877,"BCR",170.3200073,.022451708
"08467010",2015m5,17778,"BRK",214800,.00656045
"08467070",2015m5,83443,"BRK",143,.012676108
"12541W20",2015m5,85459,"CHRW",61.72999954,-.041310761
"18905410",2015m5,46578,"CLX",107.6600037,.014703159
"19121610",2015m5,11308,"KO",40.95999908,.009861876
"19416210",2015m5,18729,"CL",66.79000092,-.007282965
"20030N20",2015m5,89565,"CMCSK",58,.007119289
"20825C10",2015m5,13928,"COP",63.68000031,-.051678415
"21935010",2015m5,22293,"GLW",20.92000008,.005255603
"27864210",2015m5,86356,"EBAY",61.36000061,.053209789
"30231G10",2015m5,11850,"XOM",85.19999695,-.016481696
"38141G10",2015m5,86868,"GS",206.1900024,.053049609
"42823610",2015m5,27828,"HPQ",33.40000153,.013042169
"45814010",2015m5,59328,"INTC",34.45999908,.066052221
"47816010",2015m5,22111,"JNJ",100.1399994,.017036315
"51384710",2015m5,48523,"LANC",89.23999786,-.004684428
"57308310",2015m5,87277,"MSO",5.199999809,-.054545488
"59491810",2015m5,10107,"MSFT",46.86000061,-.030222015
"60749410",2015m5,54675,"MOCO",16.20999908,-.062068999
"68389X10",2015m5,10104,"ORCL",43.49000168,-.002980221
"71344810",2015m5,13856,"PEP",96.43000031,.013772051
"71817210",2015m5,92602,"PM",83.06999969,-.004792159
"74271810",2015m5,18163,"PG",78.38999939,-.014086313
"75421210",2015m5,62033,"RAVN",19.26000023,-.034102321
"82655210",2015m5,70536,"SIAL",139.3000031,.004391052
"85503010",2015m5,75489,"SPLS",16.46500015,.008884832
"85747710",2015m5,72726,"STT",77.93000031,.01050308
"86366710",2015m5,73139,"SYK",96.12999725,.042172588
"87182910",2015m5,52038,"SYY",37.15999985,.003510696
"90130A10",2015m5,90441,"FOXA",33.59999847,-.014084605
"90130A20",2015m5,90442,"FOX",33.43999863,.002698655
"90297330",2015m5,66157,"USB",43.11000061,.00559836
"90478470",2015m5,28310,"UN",42.70000076,-.017939255
"92025310",2015m5,80128,"VMI",124.4499969,-.012458337
"92553P20",2015m5,91063,"VIAB",66.87999725,-.037005037
"93114210",2015m5,55976,"WMT",74.26999664,-.042152546
"94974610",2015m5,38703,"WFC",55.95999908,.022413805
"03062T10",2015m6,11174,"CRMT",49.31999969,-.07048627
"03675210",2015m6,89179,"ANTM",164.1399994,-.018379545
"03760410",2015m6,81138,"APOL",12.88000011,-.223160431
"05969A10",2015m6,90490,"TBBK",9.279999733,-.040330954
"06050510",2015m6,59408,"BAC",17.02000046,.034545481
"06405810",2015m6,49656,"BK",41.97000122,-.032057181
"06738310",2015m6,46877,"BCR",170.6999969,.002231033
"08467010",2015m6,17778,"BRK",204850,-.046322159
"08467070",2015m6,83443,"BRK",136.1100006,-.048181813
"12541W20",2015m6,85459,"CHRW",62.38999939,.01684756
"18905410",2015m6,46578,"CLX",104.0199966,-.033810206
"19121610",2015m6,11308,"KO",39.22999954,-.034179676
"19416210",2015m6,18729,"CL",65.41000366,-.020661734
"20030N20",2015m6,89565,"CMCSK",59.93999863,.037758596
"20825C10",2015m6,13928,"COP",61.40999985,-.035646994
"21935010",2015m6,22293,"GLW",19.72999954,-.056883391
"27864210",2015m6,86356,"EBAY",60.24000168,-.018252917
"30231G10",2015m6,11850,"XOM",83.19999695,-.023474179
"38141G10",2015m6,86868,"GS",208.7899933,.012609684
"42823610",2015m6,27828,"HPQ",30.01000023,-.096227579
"45814010",2015m6,59328,"INTC",30.41500092,-.117382422
"47816010",2015m6,22111,"JNJ",97.45999908,-.026762536
"51384710",2015m6,48523,"LANC",90.84999847,.023195883
"57308310",2015m6,87277,"MSO",6.239999771,.200000003
"59491810",2015m6,10107,"MSFT",44.15000153,-.05783182
"60749410",2015m6,54675,"MOCO",15.94999981,-.016039439
"68389X10",2015m6,10104,"ORCL",40.29999924,-.073350251
"71344810",2015m6,13856,"PEP",93.33999634,-.024758933
"71817210",2015m6,92602,"PM",80.16999817,-.022872295
"74271810",2015m6,18163,"PG",78.23999786,-.001913529
"75421210",2015m6,62033,"RAVN",20.32999992,.055555537
"82655210",2015m6,70536,"SIAL",139.3500061,.000358959
"85503010",2015m6,75489,"SPLS",15.31000042,-.062860593
"85747710",2015m6,72726,"STT",77,-.007570901
"86366710",2015m6,73139,"SYK",95.56999969,-.002236529
"87182910",2015m6,52038,"SYY",36.09999847,-.020452136
"90130A10",2015m6,90441,"FOXA",32.54499817,-.031398822
"90130A20",2015m6,90442,"FOX",32.22000122,-.036483176
"90297330",2015m6,66157,"USB",43.40000153,.0126421
"90478470",2015m6,28310,"UN",41.84000015,-.020140529
"92025310",2015m6,80128,"VMI",118.8700027,-.041823979
"92553P20",2015m6,91063,"VIAB",64.63999939,-.02751193
"93114210",2015m6,55976,"WMT",70.93000031,-.044971004
"94974610",2015m6,38703,"WFC",56.24000168,.00500362
"03062T10",2015m7,11174,"CRMT",46.25999832,-.062043823
"03675210",2015m7,89179,"ANTM",154.2700043,-.060131565
"03760410",2015m7,81138,"APOL",12.81000042,-.005434759
"05969A10",2015m7,90490,"TBBK",8.350000381,-.10021545
"06050510",2015m7,59408,"BAC",17.87999916,.050528713
"06405810",2015m7,49656,"BK",43.40000153,.038122475
"06738310",2015m7,46877,"BCR",196.6499939,.15342705
"08467010",2015m7,17778,"BRK",214000,.04466683
"08467070",2015m7,83443,"BRK",142.7400055,.048710637
"12541W20",2015m7,85459,"CHRW",70.15000153,.124378942
"18905410",2015m7,46578,"CLX",111.9400024,.083541684
"19121610",2015m7,11308,"KO",41.08000183,.047157846
"19416210",2015m7,18729,"CL",68.01999664,.045711555
"20030N20",2015m7,89565,"CMCSK",62.34000015,.040040065
"20825C10",2015m7,13928,"COP",50.34000015,-.168213636
"21935010",2015m7,22293,"GLW",18.68000031,-.053218413
"30231G10",2015m7,11850,"XOM",79.20999908,-.047956705
"38141G10",2015m7,86868,"GS",205.0700073,-.017816879
"45814010",2015m7,59328,"INTC",28.95000076,-.048167028
"47816010",2015m7,22111,"JNJ",100.2099991,.028216705
"51384710",2015m7,48523,"LANC",93.20999908,.025976893
"59491810",2015m7,10107,"MSFT",46.70000076,.057757623
"60749410",2015m7,54675,"MOCO",15.86999989,-.005015669
"68389X10",2015m7,10104,"ORCL",39.93999863,-.005210933
"70450Y10",2015m7,15488,"PYPL",38.70000076,
"71344810",2015m7,13856,"PEP",96.34999847,.032247722
"71817210",2015m7,92602,"PM",85.52999878,.066857934
"74044410",2015m7,89141,"PLPC",34.45999908,-.086426355
"74271810",2015m7,18163,"PG",76.69999695,-.01121039
"75421210",2015m7,62033,"RAVN",19.43000031,-.037875041
"82655210",2015m7,70536,"SIAL",139.6100006,.001865766
"85503010",2015m7,75489,"SPLS",14.71000004,-.039190095
"85747710",2015m7,72726,"STT",76.55999756,-.005714317
"86366710",2015m7,73139,"SYK",102.2699966,.07010565
"87182910",2015m7,52038,"SYY",36.31000137,.005817255
"90130A10",2015m7,90441,"FOXA",34.49000168,.059763517
"90130A20",2015m7,90442,"FOX",33.52000046,.040347584
"90297330",2015m7,66157,"USB",45.20999908,.041705012
"90478470",2015m7,28310,"UN",44.83000183,.071462758
"92025310",2015m7,80128,"VMI",111.2300034,-.06427189
"92553P20",2015m7,91063,"VIAB",57,-.11819306
"93114210",2015m7,55976,"WMT",71.98000336,.01480337
"94974610",2015m7,38703,"WFC",57.86999893,.028982881
"03062T10",2015m8,11174,"CRMT",35.79999924,-.22611326
"03675210",2015m8,89179,"ANTM",141.0500031,-.085693918
"03760410",2015m8,81138,"APOL",11.10999966,-.132708877
"05969A10",2015m8,90490,"TBBK",7.340000153,-.120958105
"06050510",2015m8,59408,"BAC",16.34000015,-.086129703
"06405810",2015m8,49656,"BK",39.79999924,-.082949355
"06738310",2015m8,46877,"BCR",193.7899933,-.014543609
"08467010",2015m8,17778,"BRK",202531,-.053593457
"08467070",2015m8,83443,"BRK",134.0399933,-.060950063
"12541W20",2015m8,85459,"CHRW",67.43000031,-.038774073
"18905410",2015m8,46578,"CLX",111.1699982,-.006878723
"19121610",2015m8,11308,"KO",39.31999969,-.042843282
"19416210",2015m8,18729,"CL",62.81000137,-.076595053
"20030N20",2015m8,89565,"CMCSK",57.24000168,-.081809409
"20825C10",2015m8,13928,"COP",49.15000153,-.023639226
"21935010",2015m8,22293,"GLW",17.20999908,-.072269872
"30231G10",2015m8,11850,"XOM",75.23999786,-.040903941
"38141G10",2015m8,86868,"GS",188.6000061,-.077144392
"45814010",2015m8,59328,"INTC",28.54000092,-.005872188
"47816010",2015m8,22111,"JNJ",93.98000336,-.05468512
"51384710",2015m8,48523,"LANC",94.83000183,.017380139
"59491810",2015m8,10107,"MSFT",43.52000046,-.061456107
"60749410",2015m8,54675,"MOCO",13.44999981,-.145557657
"68389X10",2015m8,10104,"ORCL",37.09000015,-.071356997
"70450Y10",2015m8,15488,"PYPL",35,-.095607251
"71344810",2015m8,13856,"PEP",92.93000031,-.035495572
"71817210",2015m8,92602,"PM",79.80000305,-.066993989
"74044410",2015m8,89141,"PLPC",30.29999924,-.120719671
"74271810",2015m8,18163,"PG",70.66999817,-.078617983
"75421210",2015m8,62033,"RAVN",18.12000084,-.067421481
"82655210",2015m8,70536,"SIAL",139.4100037,.000214906
"85503010",2015m8,75489,"SPLS",14.21000004,-.033990484
"85747710",2015m8,72726,"STT",71.91999817,-.060606055
"86366710",2015m8,73139,"SYK",98.65000153,-.035396453
"87182910",2015m8,52038,"SYY",39.86999893,.098044544
"90130A10",2015m8,90441,"FOXA",27.38999939,-.20585683
"90130A20",2015m8,90442,"FOX",27.65999985,-.174821019
"90297330",2015m8,66157,"USB",42.34999847,-.063260354
"90478470",2015m8,28310,"UN",40.11999893,-.097742647
"92025310",2015m8,80128,"VMI",106.2900009,-.044412497
"92553P20",2015m8,91063,"VIAB",40.77000046,-.284736842
"93114210",2015m8,55976,"WMT",64.73000336,-.093914971
"94974610",2015m8,38703,"WFC",53.33000183,-.07197161
"03062T10",2015m9,11174,"CRMT",33.09000015,-.075698301
"03675210",2015m9,89179,"ANTM",140,-.003013137
"03760410",2015m9,81138,"APOL",11.06000042,-.004500382
"05969A10",2015m9,90490,"TBBK",7.619999886,.038147103
"06050510",2015m9,59408,"BAC",15.57999992,-.043451667
"06405810",2015m9,49656,"BK",39.15000153,-.016331602
"06738310",2015m9,46877,"BCR",186.3099976,-.038598463
"08467010",2015m9,17778,"BRK",195240,-.035999428
"08467070",2015m9,83443,"BRK",130.3999939,-.02715607
"12541W20",2015m9,85459,"CHRW",67.77999878,.010826019
"18905410",2015m9,46578,"CLX",115.5299988,.039219219
"19121610",2015m9,11308,"KO",40.11999893,.028738536
"19416210",2015m9,18729,"CL",63.45999908,.010348634
"20030N20",2015m9,89565,"CMCSK",57.24000168,0
"20825C10",2015m9,13928,"COP",47.95999908,-.024211647
"21935010",2015m9,22293,"GLW",17.12000084,-.005229416
"30231G10",2015m9,11850,"XOM",74.34999847,-.011828806
"38141G10",2015m9,86868,"GS",173.7599945,-.078685105
"45814010",2015m9,59328,"INTC",30.13999939,.056061614
"47816010",2015m9,22111,"JNJ",93.34999847,-.006703606
"51384710",2015m9,48523,"LANC",97.48000336,.032795545
"59491810",2015m9,10107,"MSFT",44.25999832,.017003627
"60749410",2015m9,54675,"MOCO",13.5,.003717486
"68389X10",2015m9,10104,"ORCL",36.11999893,-.026152635
"70450Y10",2015m9,15488,"PYPL",31.04000092,-.113142833
"71344810",2015m9,13856,"PEP",94.30000305,.022301761
"71817210",2015m9,92602,"PM",79.33000183,.006892215
"74044410",2015m9,89141,"PLPC",37.15000153,.232673347
"74271810",2015m9,18163,"PG",71.94000244,.017970912
"75421210",2015m9,62033,"RAVN",16.95000076,-.06456954
"82655210",2015m9,70536,"SIAL",138.9199982,-.003514852
"85503010",2015m9,75489,"SPLS",11.72999954,-.166080266
"85747710",2015m9,72726,"STT",67.20999908,-.060761947
"86366710",2015m9,73139,"SYK",94.09999847,-.042625472
"87182910",2015m9,52038,"SYY",38.97000122,-.015048851
"90130A10",2015m9,90441,"FOXA",26.97999954,-.00949251
"90130A20",2015m9,90442,"FOX",27.06999969,-.015907453
"90297330",2015m9,66157,"USB",41.00999832,-.02561984
"90478470",2015m9,28310,"UN",40.20000076,.001994064
"92025310",2015m9,80128,"VMI",94.88999939,-.103725672
"92553P20",2015m9,91063,"VIAB",43.15000153,.068187416
"93114210",2015m9,55976,"WMT",64.83999634,.001699258
"94974610",2015m9,38703,"WFC",51.34999847,-.037127383
"03062T10",2015m10,11174,"CRMT",34.24000168,.034753747
"03675210",2015m10,89179,"ANTM",139.1499939,-.006071472
"03760410",2015m10,81138,"APOL",7.260000229,-.343580484
"05969A10",2015m10,90490,"TBBK",7.199999809,-.055118121
"06050510",2015m10,59408,"BAC",16.78000069,.077021874
"06405810",2015m10,49656,"BK",41.65000153,.068199232
"06738310",2015m10,46877,"BCR",186.3500061,.001502917
"08467010",2015m10,17778,"BRK",204596,.047920506
"08467070",2015m10,83443,"BRK",136.0200043,.043098241
"12541W20",2015m10,85459,"CHRW",69.37999725,.023605762
"18905410",2015m10,46578,"CLX",121.9400024,.062148392
"19121610",2015m10,11308,"KO",42.34999847,.055583239
"19416210",2015m10,18729,"CL",66.34999847,.051528513
"20030N10",2015m10,89525,"CMCSA",62.61999893,.105309382
"20825C10",2015m10,13928,"COP",53.34999847,.127814829
"21935010",2015m10,22293,"GLW",18.60000038,.086448565
"30231G10",2015m10,11850,"XOM",82.73999786,.112844646
"38141G10",2015m10,86868,"GS",187.5,.079074621
"42824C10",2015m10,15707,"",,
"45814010",2015m10,59328,"INTC",33.86000061,.123424061
"47816010",2015m10,22111,"JNJ",101.0299988,.082271025
"51384710",2015m10,48523,"LANC",113.7200012,.166598246
"59491810",2015m10,10107,"MSFT",52.63999939,.189335778
"60749410",2015m10,54675,"MOCO",13.71000004,.023703707
"68389X10",2015m10,10104,"ORCL",38.84000015,.079457402
"71344810",2015m10,13856,"PEP",102.1900024,.083669133
"71817210",2015m10,92602,"PM",88.40000153,.114332527
"74271810",2015m10,18163,"PG",76.37999725,.070932649
"75421210",2015m10,62033,"RAVN",18.20999908,.082005799
"85503010",2015m10,75489,"SPLS",12.98999977,.107416905
"85747710",2015m10,72726,"STT",69,.026632955
"86366710",2015m10,73139,"SYK",95.62000275,.016153075
"87182910",2015m10,52038,"SYY",41.25,.058506511
"90130A10",2015m10,90441,"FOXA",30.69000053,.137509301
"90130A20",2015m10,90442,"FOX",30.87999916,.140746191
"90297330",2015m10,66157,"USB",42.18000031,.028529676
"90478470",2015m10,28310,"UN",44.97999954,.126169115
"92025310",2015m10,80128,"VMI",108.4400024,.142796949
"92553P20",2015m10,91063,"VIAB",49.31000137,.142757818
"93114210",2015m10,55976,"WMT",57.24000168,-.117211521
"94974610",2015m10,38703,"WFC",54.13999939,.054333027
"03062T10",2015m11,11174,"CRMT",26.47999954,-.22663556
"03675210",2015m11,89179,"ANTM",130.3800049,-.063025437
"03760410",2015m11,81138,"APOL",7.059999943,-.027548248
"05969A10",2015m11,90490,"TBBK",7.679999828,.06666667
"06050510",2015m11,59408,"BAC",17.43000031,.038736567
"06405810",2015m11,49656,"BK",43.84000015,.052580997
"06738310",2015m11,46877,"BCR",186.8200073,.002522142
"08467010",2015m11,17778,"BRK",201360,-.015816536
"08467070",2015m11,83443,"BRK",134.0899963,-.014189147
"12541W20",2015m11,85459,"CHRW",67.43000031,-.028106039
"18905410",2015m11,46578,"CLX",124.3000031,.019353785
"19121610",2015m11,11308,"KO",42.61999893,.014167662
"19416210",2015m11,18729,"CL",65.68000031,-.010097938
"20030N10",2015m11,89525,"CMCSA",60.86000061,-.02810601
"20825C10",2015m11,13928,"COP",54.04999924,.013120915
"21935010",2015m11,22293,"GLW",18.72999954,.013440815
"30231G10",2015m11,11850,"XOM",81.66000366,-.004230048
"38141G10",2015m11,86868,"GS",190.0200043,.01690669
"40434L10",2015m11,27828,"HPQ",12.53999996,-.047535647
"42824C10",2015m11,15707,"HPE",14.85999966,
"45814010",2015m11,59328,"INTC",34.77000046,.033963375
"47816010",2015m11,22111,"JNJ",101.2399979,.009502119
"51384710",2015m11,48523,"LANC",116.2600021,.022335568
"59491810",2015m11,10107,"MSFT",54.34999847,.039323691
"60749410",2015m11,54675,"MOCO",14.52000046,.059080992
"68389X10",2015m11,10104,"ORCL",38.97000122,.003347092
"71344810",2015m11,13856,"PEP",100.1600037,-.019864945
"71817210",2015m11,92602,"PM",87.38999939,-.011425363
"74271810",2015m11,18163,"PG",74.83999634,-.020162359
"75421210",2015m11,62033,"RAVN",16.67000008,-.084568866
"85503010",2015m11,75489,"SPLS",12.06999969,-.070823714
"85747710",2015m11,72726,"STT",72.58000183,.051884085
"86366710",2015m11,73139,"SYK",96.45999908,.008784735
"87182910",2015m11,52038,"SYY",41.09999847,-.003636401
"90130A10",2015m11,90441,"FOXA",29.51000023,-.038449015
"90130A20",2015m11,90442,"FOX",29.95000076,-.03011653
"90297330",2015m11,66157,"USB",43.88999939,.04054052
"90478470",2015m11,28310,"UN",43.74000168,-.027567761
"92025310",2015m11,80128,"VMI",117.25,.081243061
"92553P20",2015m11,91063,"VIAB",49.79000092,.009734324
"93114210",2015m11,55976,"WMT",58.84000015,.027952453
"94974610",2015m11,38703,"WFC",55.09999847,.024658276
"03062T10",2015m12,11174,"CRMT",26.69000053,.007930551
"03675210",2015m12,89179,"ANTM",139.4400024,.074282847
"03760410",2015m12,81138,"APOL",7.670000076,.08640229
"05969A10",2015m12,90490,"TBBK",6.369999886,-.170572907
"06050510",2015m12,59408,"BAC",16.82999992,-.031554811
"06405810",2015m12,49656,"BK",41.22000122,-.05976275
"06738310",2015m12,46877,"BCR",189.4400024,.014024167
"08467010",2015m12,17778,"BRK",197800,-.017679777
"08467070",2015m12,83443,"BRK",132.0399933,-.015288263
"12541W20",2015m12,85459,"CHRW",62.02000046,-.073854364
"18905410",2015m12,46578,"CLX",126.8300018,.020353973
"19121610",2015m12,11308,"KO",42.95999908,.007977479
"19416210",2015m12,18729,"CL",66.62000275,.014311852
"20030N10",2015m12,89525,"CMCSA",56.43000031,-.072790012
"20825C10",2015m12,13928,"COP",46.68999863,-.136170223
"21935010",2015m12,22293,"GLW",18.28000069,-.024025567
"30231G10",2015m12,11850,"XOM",77.94999695,-.045432359
"38141G10",2015m12,86868,"GS",180.2299957,-.051520936
"40434L10",2015m12,27828,"HPQ",11.84000015,-.045933001
"42824C10",2015m12,15707,"HPE",15.19999981,.026581438
"45814010",2015m12,59328,"INTC",34.45000076,-.009203327
"47816010",2015m12,22111,"JNJ",102.7200012,.014618761
"51384710",2015m12,48523,"LANC",115.4599991,.040426604
"59491810",2015m12,10107,"MSFT",55.47999954,.020791188
"60749410",2015m12,54675,"MOCO",14.64000034,.008264455
"68389X10",2015m12,10104,"ORCL",36.52999878,-.062612325
"71344810",2015m12,13856,"PEP",99.91999817,.004617556
"71817210",2015m12,92602,"PM",87.91000366,.017622203
"74271810",2015m12,18163,"PG",79.41000366,.061063703
"75421210",2015m12,62033,"RAVN",15.60000038,-.064187147
"85503010",2015m12,75489,"SPLS",9.470000267,-.205468059
"85747710",2015m12,72726,"STT",66.36000061,-.081014067
"86366710",2015m12,73139,"SYK",92.94000244,-.032552321
"87182910",2015m12,52038,"SYY",41,-.002433053
"90130A10",2015m12,90441,"FOXA",27.15999985,-.079634033
"90130A20",2015m12,90442,"FOX",27.22999954,-.09081807
"90297330",2015m12,66157,"USB",42.66999817,-.021986814
"90478470",2015m12,28310,"UN",43.31999969,-.009602239
"92025310",2015m12,80128,"VMI",106.0199966,-.092579983
"92553P20",2015m12,91063,"VIAB",41.15999985,-.16529426
"93114210",2015m12,55976,"WMT",61.29999924,.050135948
"94974610",2015m12,38703,"WFC",54.36000061,-.013430089
"02209S10",2016m1,13901,"MO",61.11000061,.049819645
"03062T10",2016m1,11174,"CRMT",23.45999908,-.121019162
"03675210",2016m1,89179,"ANTM",130.4900055,-.064185292
"03760410",2016m1,81138,"APOL",7.940000057,.035202082
"05969A10",2016m1,90490,"TBBK",4.5,-.293563575
"06050510",2016m1,59408,"BAC",14.14000034,-.15983361
"06405810",2016m1,49656,"BK",36.22000122,-.117176123
"06738310",2016m1,46877,"BCR",183.2700043,-.031302776
"08467010",2016m1,17778,"BRK",194360.0938,-.01739083
"08467070",2016m1,83443,"BRK",129.7700043,-.017191678
"12541W20",2016m1,85459,"CHRW",64.76999664,.044340473
"17275R10",2016m1,76076,"CSCO",23.79000092,-.116184853
"18905410",2016m1,46578,"CLX",129.0500031,.023574874
"19121610",2016m1,11308,"KO",42.91999817,-.00093112
"19416210",2016m1,18729,"CL",67.52999878,.019363495
"20030N10",2016m1,89525,"CMCSA",55.70999908,-.008328925
"20825C10",2016m1,13928,"COP",39.08000183,-.16298987
"21935010",2016m1,22293,"GLW",18.61000061,.018052511
"30231G10",2016m1,11850,"XOM",77.84999847,-.001282854
"38141G10",2016m1,86868,"GS",161.5599976,-.103589848
"40434L10",2016m1,27828,"HPQ",9.710000038,-.179898649
"42824C10",2016m1,15707,"HPE",13.76000023,-.094736814
"45814010",2016m1,59328,"INTC",31.02000046,-.09956459
"47816010",2016m1,22111,"JNJ",104.4400024,.01674456
"51384710",2016m1,48523,"LANC",101.6800003,-.119348682
"59491810",2016m1,10107,"MSFT",55.09000015,-.007029549
"60749410",2016m1,54675,"MOCO",13.10999966,-.104508244
"68389X10",2016m1,10104,"ORCL",36.31000137,-.001916162
"71344810",2016m1,13856,"PEP",99.30000305,-.006204915
"71817210",2016m1,92602,"PM",90.01000214,.02388805
"74271810",2016m1,18163,"PG",81.69000244,.037059546
"75421210",2016m1,62033,"RAVN",15.01000023,-.029487189
"85503010",2016m1,75489,"SPLS",8.920000076,-.058078159
"85747710",2016m1,72726,"STT",55.72999954,-.160186872
"86366710",2016m1,73139,"SYK",99.15000153,.066817291
"87182910",2016m1,52038,"SYY",39.81000137,-.021463381
"90130A10",2016m1,90441,"FOXA",26.96999931,-.006995602
"90130A20",2016m1,90442,"FOX",27.10000038,-.004774116
"90297330",2016m1,66157,"USB",40.06000137,-.061167024
"90478470",2016m1,28310,"UN",44.40999985,.025161592
"92025310",2016m1,80128,"VMI",106.5899963,.005376341
"92553P20",2016m1,91063,"VIAB",45.63999939,.108843528
"93114210",2016m1,55976,"WMT",66.36000061,.082544886
"94974610",2016m1,38703,"WFC",50.22999954,-.075975001
"02209S10",2016m2,13901,"MO",61.56999969,.007527395
"03062T10",2016m2,11174,"CRMT",25.13999939,.07161127
"03675210",2016m2,89179,"ANTM",130.6900024,.001532661
"03760410",2016m2,81138,"APOL",8.18999958,.031486087
"05969A10",2016m2,90490,"TBBK",4.769999981,.059999995
"06050510",2016m2,59408,"BAC",12.52000046,-.114568591
"06405810",2016m2,49656,"BK",35.38999939,-.022915566
"06738310",2016m2,46877,"BCR",192.3800049,.049708083
"08467010",2016m2,17778,"BRK",202555,.042163521
"08467070",2016m2,83443,"BRK",134.1699982,.033906095
"12541W20",2016m2,85459,"CHRW",69.83000183,.078122675
"17275R10",2016m2,76076,"CSCO",26.18000031,.100462347
"18905410",2016m2,46578,"CLX",126.4199982,-.020379735
"19121610",2016m2,11308,"KO",43.13000107,.004892892
"19416210",2016m2,18729,"CL",65.63999939,-.027987553
"20030N10",2016m2,89525,"CMCSA",57.72999954,.036259208
"20825C10",2016m2,13928,"COP",33.83000183,-.127942681
"21935010",2016m2,22293,"GLW",18.29999924,-.00940362
"30231G10",2016m2,11850,"XOM",80.15000153,.038921043
"38141G10",2016m2,86868,"GS",149.5299988,-.070438221
"40434L10",2016m2,27828,"HPQ",10.68999958,.100926831
"42824C10",2016m2,15707,"HPE",13.27000046,-.035610449
"45814010",2016m2,59328,"INTC",29.59000015,-.037717611
"47816010",2016m2,22111,"JNJ",105.2099991,.014553778
"51384710",2016m2,48523,"LANC",101.7699966,.000885094
"59491810",2016m2,10107,"MSFT",50.88000107,-.069885626
"60749410",2016m2,54675,"MOCO",13.35999966,.027459955
"68389X10",2016m2,10104,"ORCL",36.77999878,.01294402
"71344810",2016m2,13856,"PEP",97.81999969,-.014904364
"71817210",2016m2,92602,"PM",91.02999878,.011332037
"74271810",2016m2,18163,"PG",80.29000092,-.017137978
"75421210",2016m2,62033,"RAVN",15.27999973,.017987974
"85503010",2016m2,75489,"SPLS",9.449999809,.059417009
"85747710",2016m2,72726,"STT",54.77999878,-.017046489
"86366710",2016m2,73139,"SYK",99.87999725,.007362539
"87182910",2016m2,52038,"SYY",44.13000107,.108515434
"90130A10",2016m2,90441,"FOXA",27.02000046,.001853954
"90130A20",2016m2,90442,"FOX",27.15999985,.002214002
"90297330",2016m2,66157,"USB",38.52000046,-.038442358
"90478470",2016m2,28310,"UN",42.61000061,-.033109643
"92025310",2016m2,80128,"VMI",113.0500031,.060606126
"92553P20",2016m2,91063,"VIAB",36.84999847,-.192594245
"93114210",2016m2,55976,"WMT",66.33999634,-.000301451
"94974610",2016m2,38703,"WFC",46.91999817,-.058431245
"02209S10",2016m3,13901,"MO",62.65999985,.026879977
"03062T10",2016m3,11174,"CRMT",25,-.005568791
"03675210",2016m3,89179,"ANTM",138.9900055,.06848269
"03760410",2016m3,81138,"APOL",8.215000153,.003052573
"05969A10",2016m3,90490,"TBBK",5.71999979,.199161381
"06050510",2016m3,59408,"BAC",13.52000046,.083865814
"06405810",2016m3,49656,"BK",36.83000183,.040689532
"06738310",2016m3,46877,"BCR",202.6699982,.053487852
"08467010",2016m3,17778,"BRK",213450,.053787861
"08467070",2016m3,83443,"BRK",141.8800049,.057464462
"12541W20",2016m3,85459,"CHRW",74.23000336,.069168001
"17275R10",2016m3,76076,"CSCO",28.46999931,.087471314
"18905410",2016m3,46578,"CLX",126.0599976,-.002847655
"19121610",2016m3,11308,"KO",46.38999939,.083700396
"19416210",2016m3,18729,"CL",70.65000153,.076325446
"20030N10",2016m3,89525,"CMCSA",61.08000183,.058028795
"20825C10",2016m3,13928,"COP",40.27000046,.190363526
"21935010",2016m3,22293,"GLW",20.88999939,.141530067
"30231G10",2016m3,11850,"XOM",83.58999634,.042919461
"38141G10",2016m3,86868,"GS",156.9799957,.049822759
"40434L10",2016m3,27828,"HPQ",12.31999969,.164078593
"42824C10",2016m3,15707,"HPE",17.72999954,.340241075
"45814010",2016m3,59328,"INTC",32.34999847,.093274698
"47816010",2016m3,22111,"JNJ",108.1999969,.028419333
"51384710",2016m3,48523,"LANC",110.5699997,.091382563
"59491810",2016m3,10107,"MSFT",55.22999954,.085495248
"60749410",2016m3,54675,"MOCO",13.85000038,.036676701
"68389X10",2016m3,10104,"ORCL",40.90999985,.112289317
"71344810",2016m3,13856,"PEP",102.4800034,.054820117
